uuid,sex,age,age_group,occupation,district,visit,time_slot
b35be1f22fce4631a1b6ed931790c66b,여자,60,60대+,무직,충청북-보은군,False,
7fe203e09bdd4a519b229354acb0574c,남자,44,40대,경리 사무원,경상남-김해시,False,
28b21e4021304638b21210cf945ee39a,여자,59,50대,무직,경기-수원시 권선구,False,
a1d078cec5654ce79f9cd6fb3378beb4,여자,56,50대,무직,경기-안양시 만안구,False,
2ee36eb1488640f4bbe92eb31b245f47,남자,73,60대+,국수 및 면류 제품 기계 조작원,세종-세종시,False,
0d1334ef702349df96d0caacf122972b,여자,52,50대,무직,서울-강남구,False,
727b7f7cbaa94576b53ebf489e82e242,남자,45,40대,범용 소프트웨어 프로그래머,강원-속초시,False,
c09515f7dc44441092566e4225e586e5,남자,30,30대,인조석 설치원,강원-속초시,False,
5fadf17b880e46c3875df532b5b0a93a,여자,66,60대+,주류 서비스 종사원,부산-중구,False,
7cfd2788954e4c51900ae7ae2a71df2d,남자,32,30대,게임 그래픽 디자이너,인천-부평구,True,17-21
4b929ff78ef446359ef1295f3c7dd8e1,여자,58,50대,그 외 기계공학 기술자 및 연구원,서울-동작구,True,11-14
fc45e1cf2a7541d4826f5c1b0d11315b,여자,19,10대,무직,전라남-강진군,False,
7acf0e4000b543ca813107fa70c61dc0,여자,73,60대+,무직,울산-남구,False,
fe74fa12c9d34f2f91129799ee073d1d,여자,51,50대,무직,서울-송파구,True,14-17
b50a9d254a504a74b7ff363af68d57ae,여자,33,30대,무직,서울-중랑구,False,
57d949fa0eb44e76b849c779e79a6b1a,여자,50,50대,무직,전라남-나주시,False,
6d7d99de855640439ec1c51223be4c82,남자,52,50대,투자 권유 대행인,인천-연수구,False,
ae349cbe0fad498d97b0f1511010a664,남자,70,60대+,지게차 운전원,경기-부천시 오정구,False,
f9cce6565ac84e0887edaa16e63d901a,여자,42,40대,건물 청소원,인천-남동구,False,
8bf358e40ae34667b119865b41b34883,남자,51,50대,정보 통신 컨설턴트,서울-서초구,True,14-17
30871d4bd8604dfd8141e50581331e72,여자,54,50대,자동차 차체 부품 조립원,부산-북구,False,
a72a380f4f1b4c178efc53cd8a188770,여자,47,40대,전기제어장치 설치 및 정비원,경기-파주시,False,
83b504a0c4094c8a8b451009952bdaa6,여자,49,40대,골프장 캐디,전북-익산시,False,
30fb46d300854b70b73c7f6f405362dd,여자,33,30대,관리 비서,경상남-양산시,False,
8ea6a8a1f417405e974bd2d4618e8813,여자,41,40대,건축자재 영업원,대구-서구,True,17-21
05c04ddb5b9c40ad9a466d2323a5c4ec,여자,40,40대,통신 관리자,서울-강서구,True,17-21
661a7eaf92e4495aa54f1eca739768ca,남자,48,40대,해외 영업원,경기-수원시 권선구,False,
a671ff0517da4c8d855357f99aa4c77e,남자,64,60대+,무직,경기-화성시,False,
c7ff4e13a03e41dbbd24e8975af02266,여자,42,40대,산업 안전원,인천-동구,False,
101c51385dae4b0ba84c418f9ecc6807,여자,52,50대,산업 특화 소프트웨어 프로그래머,경기-성남시 분당구,True,11-14
ba3ca74328b3413fa74992b870465e80,여자,60,60대+,무직,부산-기장군,False,
55c0bcda21e945398f06947857bebd0e,남자,63,60대+,무직,경기-의정부시,False,
63577b5e09f44349a10ac35d12a9a0d6,여자,43,40대,보육 관련 시설 서비스 종사원,서울-마포구,False,
7df18951f49048ca81c0ff4f9544efb3,여자,44,40대,간호조무사,경기-고양시 덕양구,False,
1258360854974d9d8493b612cdeb0a68,남자,71,60대+,대형 화물차 운전원,경상남-창원시 마산합포구,True,00-06
4da9c69708344b7595db246eba264298,여자,38,30대,정보 시스템 운영자,경기-용인시 기흥구,False,
89ba0fef5a13432fbbfba38975c9c43a,남자,26,20대,하역 및 적재 관련 단순 종사원,충청북-청주시 서원구,True,21-24
1f12912e6faa4f849ca1a7045afbf90c,남자,76,60대+,무직,서울-성동구,False,
c723f5f4d5904a8f982090474a23a1b5,남자,61,60대+,무직,부산-북구,False,
3d5b6c95acc744c1ac511ac3a48c3017,남자,79,60대+,건물 경비원,경상남-통영시,False,
90081dbca4234297aefbeaae84f8d634,여자,67,60대+,경·소형 화물차 운전원,경기-남양주시,False,
4996e1167abd416db2b23681af90e0e3,여자,67,60대+,시설 경비원,전라남-순천시,False,
ca6892357c8b48e0a3a1837c1a4916e1,여자,64,60대+,그 외 돌봄 및 보건 서비스 종사원,경기-부천시 원미구,False,
8d9ff24045984d50a11b688f27d70d97,남자,54,50대,무직,광주-광산구,False,
aa7b816bfd3546bf94d6726f479db988,남자,24,20대,무직,서울-성동구,True,14-17
244a58b9aad845c2bfa73d5db0215d48,여자,50,50대,사무 보조원,경상남-진주시,False,
d8939dfc108c4e1b9dac9f0716758db3,여자,47,40대,무직,경기-파주시,False,
a61e608a01ee4f91af116fee2d619bbc,남자,23,20대,무직,대구-수성구,False,
5d52a1e4da7b4f18b554ac9e338654c9,여자,62,60대+,무직,서울-강남구,True,11-14
35c6f8e700774778a1df1cd4049ec3b6,여자,49,40대,부동산 감정 전문가,서울-광진구,True,17-21
cc3164382a7d4873b5a0e506ea6f68fb,남자,50,50대,금속공학 기술자 및 연구원,경기-안양시 동안구,False,
1045b36edcb14b71ad2cac93f20cc591,남자,84,60대+,그 외 하역 및 적재 단순 종사원,경기-부천시 원미구,False,
97339d4382324300b5ca16e376f1aeb7,남자,41,40대,환경 검사원,경상남-양산시,False,
cb9042970dbe47f98cf6c06253b17cef,여자,41,40대,사무용 전자기기 설치 및 수리원,경상남-하동군,False,
16fe22cf396a45f7a6ed60837830160f,남자,35,30대,가스 점검원,강원-춘천시,False,
a41a9abd1c9e458581306f98ea4eb76d,여자,28,20대,무직,서울-서초구,False,
8be30e7f0cbd40009230f735fe650f1e,여자,52,50대,산후조리 종사원,경기-남양주시,False,
277dfb675c684d1bbaeae0edd6911702,여자,77,60대+,가사 도우미,울산-중구,False,
b1875311cb2c4f0da63f8ae49388c521,남자,55,50대,자재 관리 사무원,부산-남구,False,
1b7bcee83bad4a4398785263235ba2ea,남자,75,60대+,무직,충청북-단양군,False,
e397caedab2143d18983827edbef3fb4,남자,58,50대,미디어 콘텐츠 창작자,경기-고양시 덕양구,True,11-14
74eced19932845a39f5dec1c9ccf9f07,여자,61,60대+,무직,경기-평택시,False,
b16c0c5c8e624994ba50aa03d7616f7d,여자,47,40대,무직,경기-남양주시,False,
e943029ee0bd49018d3fe3cc29dbbf85,여자,58,50대,건물 경비원,경기-안양시 만안구,False,
2f33ce14b4184ffb9d2ee71c7285b8da,여자,19,10대,무직,충청북-청주시 상당구,False,
8cb2250e7e684ae0b20213bd9c778e6d,남자,60,60대+,무직,경기-성남시 중원구,False,
87670452979748d4a4c587f18d52c7c2,여자,25,20대,무직,부산-해운대구,False,
17ecd7591c174318b0f0b7e185e9c99f,남자,62,60대+,"전직 유치원 교사, 현재 구직중",경기-수원시 권선구,False,
58f3b417f7b64971819915badaa7a469,여자,27,20대,"전직 회계 사무원, 현재 구직중",서울-은평구,True,11-14
755accdabd2d4f71aef3809e82dfa641,남자,37,30대,손해 사정사,서울-송파구,False,
2ef7707a8186483f9dfb3755dbe19257,여자,26,20대,컴퓨터 설치 및 수리원,경기-화성시,False,
2096d01306a141c7a6f5765e54180e03,남자,38,30대,농업용 기계장비 기술 영업원,전북-익산시,False,
d43f35b37e9b44da843dceb13e7df682,남자,80,60대+,무직,광주-북구,False,
16496aa03dce4e4ea0082e0185113389,남자,60,60대+,무직,대구-달성군,False,
790ac0ad78534f3c85a182ebd966dafe,남자,60,60대+,연예인 매니저,서울-금천구,False,
0a046062d3874436a3a20e8d64b58b57,여자,29,20대,경리 사무원,경기-용인시 기흥구,False,
68f686427c88409db00a49e222993dd0,남자,35,30대,산업 안전원,경기-고양시 덕양구,False,
0f0d57c58beb43c78dc07e9bb26185be,여자,55,50대,무직,경상남-진주시,False,
caa673bcadd149db81f662520c591a34,여자,30,30대,경리 사무원,부산-중구,True,17-21
5b20f49d03ad43458dc2efcf598478d0,남자,49,40대,사무 보조원,부산-부산진구,False,
39cc8c120e174af491ba19fe819bf063,남자,62,60대+,무직,대구-달서구,False,
0961202cbe894dd48c681c31d3b61b51,여자,68,60대+,농업 단순 종사원,충청남-홍성군,False,
0ca02aff564e4c439a391806b2261499,여자,71,60대+,그 외 기계 조작원,인천-미추홀구,False,
6fe0be7ba78647898bdea09cb5485149,여자,53,50대,무직,대전-서구,False,
ef00a5c63eef44a4b9e4bdd1ad4feee1,남자,54,50대,중형 화물차 운전원,경기-동두천시,False,
0bbb1799681d4c18a0fb5b6ca68c0d48,남자,55,50대,자재 관리 사무원,부산-부산진구,True,17-21
89681a8a268246ad9cfdbc4a5d847406,여자,43,40대,무직,경기-남양주시,False,
08da176b75054a14b653a203660e4405,여자,28,20대,무직,대전-유성구,True,14-17
c387eeb04d2d41e1a23952e94bc7a086,여자,57,50대,판금원,울산-북구,False,
068ac8df899c4773a4db1838f04c14d3,남자,42,40대,지게차 운전원,경기-화성시,False,
bc35e9cecc084c37bd188124ce76959b,남자,55,50대,무직,전라남-보성군,False,
a59c7d9788454df18f5cfcc9cbcc6ddc,남자,57,50대,소규모 상점 경영자,부산-동래구,True,14-17
cb9fb3763d2940b98fbd3d6c8572e60e,남자,50,50대,무직,서울-송파구,True,11-14
3a21502a6c88410f8ae0a3d8e40b6d77,남자,54,50대,하역 및 적재 관련 단순 종사원,경기-고양시 덕양구,False,
db39248cd4a8464596e6785c5eb0092b,여자,69,60대+,자동 재봉설비 조작원,경상북-포항시 남구,False,
90ab6361db1f4ab9b41d529b8d8110d5,여자,35,30대,판사,전북-남원시,False,
79f7bba8dc06481f91c3332c1b65eea9,남자,31,30대,무직,경상북-고령군,False,
ee7eb5de2c494302b2e3db63d3338100,남자,61,60대+,그 외 서비스 관련 단순 종사원,강원-속초시,False,
95b90fbf408a49189fa4eac1a10e16b6,남자,45,40대,철도운송 관련 종사원,부산-남구,False,
ec36b7d9a0c14640bb5657294b68b394,남자,42,40대,무직,경상남-진주시,False,
a12dcf6ee0a14565a808c8aacc2cd31e,여자,54,50대,건물 청소원,서울-구로구,True,11-14
27036b680772479b84ae58e92f016f00,여자,35,30대,경영 기획 사무원,경기-의정부시,False,
0122627a4fc143da82765b28c546f37f,여자,77,60대+,무직,서울-강남구,False,
e717ef59358d4799b1c5ab9d6760c95a,남자,24,20대,무직,서울-은평구,False,
fc1f3095945349daa7946183db02fc60,남자,46,40대,무직,경기-화성시,False,
949c8612c45e42a1a2dbcbcb58bfe490,여자,60,60대+,음식 서비스 종사원,서울-동대문구,True,21-24
09594b05d49c4a3f902a95f561181dde,남자,69,60대+,무직,충청남-홍성군,False,
69d440026a6347dea28fa6df11a3fbc2,여자,44,40대,무직,울산-북구,False,
732a4ee825a6433bb60923ad537c11ba,여자,26,20대,사회복지사,대구-달서구,False,
8bc8c9e95ea348a388d216f7e41a7855,남자,38,30대,건물 경비원,경상북-의성군,False,
7a706910e25646f08a56ba169c0064f9,남자,21,20대,바텐더,충청북-청주시 상당구,True,21-24
3d07726f9dcb4b9ca56a7d03b1aa6f39,남자,32,30대,번역가,경기-의왕시,False,
0255ce252bcd47a5ac737f00ca4aa5c6,남자,43,40대,회원 단체 관련 관리자,대전-유성구,True,11-14
48d6acfc5b624f478d7dee28959bc20e,남자,64,60대+,경영 컨설턴트,경기-고양시 덕양구,False,
0c841b2c65f84801b798f5bbbca5168d,남자,78,60대+,전기 용접원,전북-전주시 덕진구,False,
9e40aa678d464baba42d2a859b4ba694,남자,71,60대+,그 외 하역 및 적재 단순 종사원,전라남-영광군,False,
4c994876b11c41e695ea5f1a3c353f78,남자,63,60대+,그 외 택배원,강원-원주시,False,
62afd701a0eb420aa0d7aa44e9ab18df,남자,58,50대,전기 관련 관리자,충청북-청주시 청원구,False,
4715cd753f324d26bff7bcfa5015c0b8,여자,44,40대,무직,충청북-청주시 서원구,False,
7cab392a192943ac90d19bdd00e275b4,남자,56,50대,화학물 가열 처리 장치 조작원,충청남-예산군,False,
5d0de4bbacac44f28ecc0bceba3d03eb,여자,25,20대,무직,인천-중구,True,11-14
270f2af3fb374763b5fca032e456fb43,남자,74,60대+,무직,서울-용산구,False,
10d2171d547a4458bab2457a655a5fd5,여자,41,40대,간호조무사,경상북-경산시,False,
a1180a1ed7d24f028aaf311e01758ca6,여자,82,60대+,무직,대구-수성구,False,
e8dcc59b7d9040bda6b851e7f2c1b6d2,여자,84,60대+,그 외 서비스 관련 단순 종사원,서울-은평구,False,
c4438ba9ae17482b8ffbb62438373f1d,남자,52,50대,소규모 상점 경영자,강원-속초시,False,
40be115439f14f9fbc917cb12c80dca3,여자,68,60대+,지방행정 사무원,전라남-영암군,False,
2a1c3c1aa6724f11a1ed5efbf10d9c16,남자,22,20대,일반 비서,경기-포천시,False,
d7ffcd73388f4fa0990dcfe663da184f,여자,57,50대,무직,경상북-경산시,False,
5bd4604bde8d4d039436542c511b66e2,남자,49,40대,가스 점검원,인천-연수구,False,
b91878bcdb9547e6a1c3c16b184134ad,여자,76,60대+,무직,대구-동구,False,
8908ce08a27c4147a02c5e3f265a2c9e,여자,85,60대+,무직,부산-중구,False,
ef0f1efd0f6e4dc386a1cda972aac03b,여자,45,40대,가스 및 에너지 시험원,충청북-진천군,False,
f50b25fb1c86484391874eb0e8d99376,여자,49,40대,밑반찬 제조 종사원,서울-송파구,False,
985c2608ed224962a68368445c2a6983,남자,19,10대,무직,경기-이천시,False,
624135d77a91435da2d9dbb2cf01339c,여자,30,30대,치과위생사,충청남-천안시 서북구,False,
d926000a89dd4de6b8805aed4aa10b2e,남자,24,20대,"전직 건축감리 기술자, 현재 구직중",서울-강동구,True,14-17
c2c8d1b268d44a27b8a55cd35f7f7db4,여자,51,50대,방문 고객 상담원,대구-북구,False,
7f5b7d2693214bdb912b119f2839930f,여자,68,60대+,무직,충청북-음성군,False,
9e6dffd00fc24c59bd908e267aa753f7,여자,41,40대,무직,인천-부평구,False,
bd852d08d8674daaae2bf62048734b6d,여자,69,60대+,무직,경기-화성시,False,
887465106e6d4fbca46af7f4332171b2,남자,42,40대,품질 관리 사무원,경기-용인시 기흥구,False,
4bdf61a9dc5645db9e7eca430574646d,여자,54,50대,그 외 기계 조작원,대구-달성군,False,
f984e1f78bd24bf19a784baeb223d9b0,남자,31,30대,전기 용접원,전라남-여수시,False,
dc65dfa9c7ed4221ad57266de107a4ff,여자,58,50대,음식 배달원,대전-동구,False,
b819646c60ee48119c3bc0efa1b54557,여자,64,60대+,무직,경기-화성시,False,
79cf69e8510348a7b0efb39972d41c63,여자,74,60대+,무직,전북-정읍시,False,
7e60c3af0dd54dceb56581e00bd549ee,남자,53,50대,중식 조리사,전북-전주시 완산구,True,11-14
e851b593e88644599ac98e192ed8a621,여자,31,30대,온라인 쇼핑 판매원,경상북-김천시,True,14-17
46f80acf876f45a0bda26e725f9b4992,여자,59,50대,그 외 돌봄 및 보건 서비스 종사원,대구-동구,False,
560e70c517d6410fa859eaf36eaf944f,남자,72,60대+,무직,서울-송파구,False,
ea82e1145ef943878c97d6ba6f9cce54,남자,75,60대+,가스 배관공,경상남-김해시,False,
57cc344357d54b338ba1e7e9f3fd9049,여자,51,50대,무직,인천-중구,False,
79e742ec6a824a52b4362420aa0f52c7,여자,60,60대+,무직,대전-중구,False,
214af53a47164b26828278435f6ff065,남자,64,60대+,크레인 운전원,경기-성남시 중원구,False,
4b72ad0870014e27a10a385e463b757c,남자,32,30대,식품 영업원,경기-성남시 중원구,True,11-14
f80a2a6841664f969901f9d4fa81c9e3,여자,55,50대,건물 청소원,경기-의정부시,False,
a2454db592394ccb87ef827f5f6e3a02,남자,39,30대,컴퓨터 시스템 설계 및 분석가,서울-강서구,False,
feb64b60469b47d3bc22d81726e2e70b,여자,43,40대,광고 전문가,대구-북구,False,
46e25d041f784c368195a610bfa9994b,여자,47,40대,무직,인천-서구,False,
8cc7e928c6e94f31b9bc5492cacf091c,여자,49,40대,웨딩플래너,대전-대덕구,False,
a7cd2d7380ed4d36a218e14fba793a89,여자,47,40대,양식 조리사,전라남-목포시,False,
7bca4b5f28274831ad02aa7b3c90d1e5,남자,32,30대,유치원 교사,대전-유성구,False,
cfa11bb1dff2477a8dfba48f6dc87211,남자,72,60대+,무직,부산-기장군,False,
d00159b055314464b19d8b9ec5ea9b54,여자,66,60대+,소규모 상점 일선 관리 종사원,서울-성북구,True,11-14
99173b656f034d949a4572063903a07d,남자,72,60대+,무직,경상남-김해시,False,
ad9cdb7fd27e43df9b0be9ca3f3cc707,여자,63,60대+,무직,서울-서대문구,False,
6e46bfe464194e56b4a00c9136219272,여자,48,40대,지게차 운전원,경상북-칠곡군,False,
4406e178c9d140ce9f23d57a5ffa5332,남자,68,60대+,무직,경상북-영주시,False,
1ce43035755b46028c37f1209893773e,남자,58,50대,화장품·비누제품 기술자 및 연구원,전라남-여수시,False,
a149e2c1446e41c984c67a341e0dfc63,여자,52,50대,출판 및 자료편집 사무원,인천-서구,False,
97fa9060b7f64545962340f321573de5,남자,33,30대,정보 시스템 운영자,서울-도봉구,False,
1f01a99487684cec9060542a03156408,여자,43,40대,그 외 음식 서비스 종사원,대구-서구,False,
cc74f9aa42094d63b3de19b124d1cd5a,여자,85,60대+,무직,경기-부천시 소사구,False,
158ce09ff3ba426dab15bb07218cc406,남자,64,60대+,콘크리트 타설원,울산-동구,False,
d8249b27f3a44e4789683fe37494db9e,여자,43,40대,무직,경기-성남시 수정구,False,
3d849f6cfff84585a9ff1f9ee21541f3,남자,35,30대,전화 상담원,서울-광진구,False,
0acc9e0e7af341f5afe5ea896909e759,여자,44,40대,방송장비 설치 및 수리원,전북-익산시,False,
f6529ad878c54944b54f9042afe91f73,여자,53,50대,시설 경비원,경기-여주시,False,
d9d0eb6e8a3644a1b6172f7aa3971b21,여자,89,60대+,무직,충청북-충주시,False,
f19b796156d747a2822d37f7e0cad5d2,남자,52,50대,행사 및 홍보 도우미,제주-서귀포시,False,
6be8b548996c4d1b8d4556ddd92c5869,남자,61,60대+,건설 단순 종사원,경기-안양시 동안구,False,
da3b2689a65645b1a2311bc3c071c930,여자,47,40대,일반 비서,부산-기장군,False,
8f00e798ceee4f32ba33005bd49a0f8a,여자,66,60대+,무직,대전-유성구,False,
44a7afc8d4c247bd8ca1e4fafc5e7045,여자,33,30대,판매 사무원,경기-고양시 일산서구,False,
1cdaeb159ba54bfe902f595ed84a9c55,남자,57,50대,식품 영업원,서울-강남구,True,11-14
60eabdf98714480fbe8332725931a408,여자,79,60대+,건물 청소원,충청남-보령시,False,
66fe634059ff4fb995ebe6701397318a,여자,28,20대,일반 비서,서울-성북구,True,17-21
ce41aadfc6b146b3bcbdb776a1578b12,남자,28,20대,무직,서울-영등포구,True,14-17
